"id_organization","merge_column","id_yslugi"
101,"101_Хоровое пение",210419
80,"80_Хоровое отделение",211026
140,"140_ для мальчиков от 6 до 9 лет",211072
80,"80_Шаблон общеразвивающей программы (4 часа занятий в неделю)",211298
119,"119_Шаблон общеразвивающей программы  (6 часов групповых занятий в неделю)",211530
10,"10_Хоровое пение 8 лет",211608
1800,"1800_Музыкально-теоретическое образование",211891
1800,"1800_Шаблон общеразвивающей программы (6 часов групповых занятий в неделю)",212319
136,"136_Хоровое пение",212656
81,"81_хоровое пение ",212961
120,"120_Хоровое пение",213443
120,"120_Хоровое пение",213526
35,"35_Шаблон общеразвивающей программы (4 часа занятий в неделю)",213808
35,"35_Хоровое пение ПП 6-9 лет",213852
81,"81_Хоровое пение",213878
122,"122_Хоровое пение ",213891
26,"26_хоровое пение 7",213895
122,"122_Хоровое пение ",213905
131,"131_Хоровое пение",213933
120,"120_Шаблон общеразвивающей программы (4 часа занятий в неделю)",213953
19,"19_Хоровое пение",214234
92,"92_Хоровое пение",214265
20883,"20883_Хоровое пение (Камертон)",214409
128,"128_уровень I",740734
110,"110_Шаблон общеразвивающей программы (4 часа занятий в неделю)",214447
1800,"1800_Хоровое пение",214534
107,"107_Хоровое пение, о/р, 7 лет",214551
14,"14_хоровое пение",214569
1429,"1429_Сводный хор Орфей (2 часа занятий в неделю)",214826
1429,"1429_Хор Жаворонок - 1",215019
76,"76_Хоровое пение",216271
46,"46_6 часов в неделю",216328
100,"100_Хоровое пение",216343
19,"19_Хоровое пение",216345
106,"106_Хоровое пение",216363
35,"35_Хоровое пение Комплексная программа 7 лет",216374
35,"35_Хоровое пение Комплексная программа 5 лет ",216398
136,"136_хоровое пение",216414
59,"59_ХОРОВОЕ ПЕНИЕ",216441
112,"112_Хоровое пение",216507
112,"112_Хоровое пение",216508
20885,"20885_Хоровое пение",216630
77,"77_Хоровое пение",216841
78,"78_Хоровое пение",216881
1800,"1800_Музыкально-теоретическое образование",216913
136,"136_хоровое пение(общеразвивающая на углубленном уровне - 7 лет)",216924
41,"41_4 часа в неделю",216947
41,"41_Дополнительная общеразвивающая программа на углубленном уровне",216957
77,"77_Хоровое пение",217001
10,"10_хор",217096
10,"10_хор",217097
41,"41_Дополнительная предпрофессиональная общеразвивающая программа в области музыкального искусства Хоровое пение",217175
136,"136_Хоровое пение (предпрофессиональная - 8 лет)",217558
11,"11_хоровое пение",218434
11,"11_хоровое пение",218782
20912,"20912_Хоровое пение К У",218862
95,"95_Хоровое пение ",218896
20912,"20912_Хоровое пение К У 5летка",218910
67,"67_Хоровое пение, 7 лет",218957
20912,"20912_Хоровое пение Я У",219093
67,"67_Хоровое пение, 5 лет",219134
67,"67_4 часа в неделю",219187
67,"67_4 часа в неделю",219191
67,"67_Хоровое пение, 7 лет",219358
96,"96_Хоровое пение",219408
131,"131_(5 лет)",219761
81,"81_Хоровое пение",219827
92,"92_Хоровое пение",219856
130,"130_Хоровое пение",219879
116,"116_Хор",220012
31,"31_Хоровое пение 7 лет обучения",220026
81,"81_Хоровое пение комплексная 5 лет",220036
103,"103_Хоровое пение",220057
103,"103_Хоровое пение",220061
131,"131_   ",220124
104,"104_Хоровое пение. Предпрофессиональная программа (8 лет)",220151
104,"104_Хоровое пение. Предпрофессиональная программа (5 лет)",220152
96,"96_Хоровое пение",220191
107,"107_Хоровое пение",220213
92,"92_Хоровое пение",220220
161,"161_хоровое пение",220362
161,"161_хоровое пение",220373
110,"110_Хоровое пение",220452
110,"110_Хоровое пение",220454
110,"110_Хоровое пение",220459
161,"161_хоровое пение ",220681
161,"161_хоровое пение",220838
161,"161_хоровое пение",220851
50,"50_Музыкальное искусство / Академическое вокально-хоровое искусство / Хоровое пение / ",220937
161,"161_хоровое пение",221242
161,"161_хоровое пение",221247
43,"43_Музыкальное искусство / Академическое вокально-хоровое искусство / Хоровое пение / ",221444
85,"85_221604",221604
85,"85_221606",221606
99,"99_Хор",222598
104,"104_Хоровое пение. Комплексная программа (7 лет)",223386
46,"46_6 часов в неделю",223513
40,"40_7,5 хоровое пение 5 лет",223626
40,"40_7,5 лет Хоровое пение 7 лет",223631
109,"109_Хоровое пение ",223680
1429,"1429_1623 Хор Жаворонок",223768
154,"154_Хоровое пение",223782
33,"33_Хоровое пение",223892
97,"97_хор",223936
1429,"1429_1623 сводный хор Орфей ",224017
112,"112_хоровое пение",224022
89,"89_Хоровое пение",224304
89,"89_Хоровое пение",224307
89,"89_Хоровое пение",224311
89,"89_Хоровое пение",224312
13,"13_Хоровое пение",224489
76,"76_Хоровое пение 8 лет, предпрофессиональная программа",227556
1800,"1800_6 часов в неделю",227768
76,"76_Хоровое пение",228052
76,"76_Хоровое пение",228256
122,"122_Хоровое пение ",229050
24,"24_Хоровое пение",229096
51,"51_Хоровое пение",229125
59,"59_Хоровое пение",229194
114,"114_Хоровое пение, комплексная программа, 7 лет",229241
114,"114_Хоровое пение, комплексная программа, 5 лет",229249
122,"122_Хоровое пение",229294
20912,"20912_Хоровое пение 5Я ФГТ",229316
106,"106_6 часов в неделю",229327
59,"59_ХОРОВОЕ ПЕНИЕ",229391
97,"97_хор",229414
46,"46_Комплексная образовательная программа.",229431
97,"97_хор",229466
46,"46_Комплексная образовательная программа.",229469
107,"107_Хоровое пение",229523
42,"42_Хоровое пение",229543
44,"44_229569",229569
46,"46_Комплексная образовательная программа.",229595
51,"51_Хоровое пение",229602
20912,"20912_Хоровое пение 8К 16-17",229627
108,"108_4 часа в неделю",229660
78,"78_Хоровое пение",229786
78,"78_хоровое пение",229793
100,"100_Хоровое пение, срок обучения 3 года ",229839
81,"81_6 часов в неделю",229880
107,"107_Хоровое пение (общеразвивающая, 5 лет)",229925
95,"95_Хоровое пение. 4 часа в неделю",229967
33,"33_Хоровое пение",229970
145,"145_хоровое пение",230022
97,"97_хор",230025
130,"130_Хоровое пение",230052
99,"99_Хоровое пение, лет: 8, Предпрофессиональная, 7-9",230096
112,"112_Хоровое пение",230254
67,"67_Хоровое пение",230259
40,"40_6 часов в неделю",230260
59,"59_ХОРОВОЕ ПЕНИЕ",230270
42,"42_Хоровое пение",230288
22,"22_Хоровое пение",230372
1429,"1429_Хор Жаворонок 1",230375
85,"85_230407",230407
77,"77_ХОРОВОЕ ПЕНИЕ",230408
100,"100_Хоровое пение, срок обучения 3 года",230421
22,"22_Хоровое пение",230483
154,"154_Хоровое пение",230565
161,"161_1/8 ПР/ПР",230582
104,"104_Хоровое пение. Общеразвивающая программа (4 часа в неделю)",230598
119,"119_6 часов в неделю",230680
42,"42_Хоровое пение",230703
1800,"1800_Музыкально-хоровое развитие",230719
116,"116_Хоровое пение, лет: 8, Предпрофессиональная, жен.6-9, муж.6-9 ",230792
162,"162_Хоровое пение",230887
51,"51_Хоровое пение",230987
51,"51_Хоровое пение",230992
131,"131_Хоровое пение",231059
109,"109_4 часа в неделю",231076
46,"46_Комплексная образовательная программа",231151
43,"43_Хоровое пение",231183
154,"154_Хоровое пение",231256
50,"50_Хоровое пение",231289
132,"132_хоровое пение",231369
80,"80_Хоровое отделение",231398
80,"80_Хоровое отделение",231401
80,"80_Хоровое отделение",231402
80,"80_Хоровое отделение ",231486
24,"24_Хоровое пение",231609
111,"111_Хоровое пение",231738
101,"101_ Хоровое пение. Предпрофессиональная.",231810
78,"78_Хоровое пение, Класс интегрированного образования для учащихся СОШ №1363",231851
51,"51_Хоровое пение",231885
51,"51_Хоровое пение",231895
35,"35_Общеразвивающая программа",231989
29,"29_хоровое пение , 8 лет предпрофессиональная,6-9 лет",232076
29,"29_хоровое пение",232081
35,"35_Предпрофессиональная программа",232089
80,"80_КОП",232539
80,"80_КОП",232541
4,"4_6 часов в неделю",232619
4,"4_Хоровое пение",232626
51,"51_Хоровое пение",232855
136,"136_Хоровое пение (общеразвивающая - срок обучения 5 лет)",233309
122,"122_Хоровое пение ",233487
108,"108_Хоровое пение / комплексная образовательная программа ",233636
131,"131_111",233757
35,"35_Общеразвивающая программа",234155
24,"24_4 часа в неделю",234693
49,"49_4 часа в неделю",234781
101,"101_Хоровое пение общеразвивающая 7 лет",236251
89,"89_4 часа в неделю",236356
130,"130_Хоровое пение",236548
99,"99_4 часа в неделю",237083
122,"122_2 часа в неделю",237243
119,"119_Хоровое пение",237355
136,"136_Хоровое пение (общеразвивающая - срок обучения 5 лет)",238585
43,"43_Хоровое пение",238787
67,"67_4 часа в неделю",239010
67,"67_4 часа в неделю",239013
24,"24_4 часа в неделю",241064
42,"42_Хоровое пение",241210
24,"24_4 часа в неделю",242671
99,"99_Хоровое пение",250632
99,"99_Хоровое пение",251461
99,"99_Хор",251466
92,"92_4 часа в неделю",255546
162,"162_4 часа в неделю",258877
31,"31_Хоровое пение",262522
96,"96_4 часа в неделю",265146
1429,"1429_вокально-хоровой ансамбль Серебряные колокольчики 2016 ",265524
20883,"20883_Хор Первоцвет (4 часа в неделю)",268333
20883,"20883_Вокальный ансамбль (4 часа в неделю)",268494
100,"100_Хоровое пение, срок обучения 7 лет, комплексная образовательная программа",269700
24,"24_Хоровое пение",270273
24,"24_Хоровое пение",271175
24,"24_Хоровое пение",271250
24,"24_Хоровое пение",271308
24,"24_Хоровое пение",271329
89,"89_Хоровое пение",275036
101,"101_4 часа в неделю",276662
145,"145_Хоровое пение",283120
11,"11_Хоровое пение Общеразвивающая (6 часов в неделю) срок обучения 3 года ",284113
33,"33_4 часа в неделю",288286
106,"106_Хоровое пение",295736
106,"106_6 часов в неделю",299778
31,"31_Хоровое пение 5 лет",303531
107,"107_Хоровое пение (о/р, 5 лет, 2015 и далее)",303928
107,"107_Хоровое пение, о/р, 7 лет, с 2015 г.",303942
104,"104_Хоровое пение. Общеразвивающая программа (4 часа в неделю)",304075
44,"44_Хоровое пение",304309
107,"107_Хоровое пение, п/п, 8 лет, с 2015 г.",304316
81,"81_Хоровое пение",304690
44,"44_Хоровое пение",305225
44,"44_Хоровое пение",305422
104,"104_Хоровое пение. Общеразвивающая программа (4 часа в неделю)",305845
44,"44_Срок обучения 7 лет.",306036
44,"44_Срок обучения 5 лет.",306038
44,"44_Срок обучения 8 лет.",306039
85,"85_306060",306060
85,"85_306066",306066
81,"81_Хоровое пение Комплексная",306546
31,"31_Хоровое пение",310297
14,"14_хоровое пение",311440
14,"14_хоровое пение",311460
59,"59_ХОРОВОЕ ПЕНИЕ (нов)",313171
59,"59_ХОРОВОЕ ПЕНИЕ (нов)",313172
22856,"22856_Хоровое пение",313761
33,"33_Хор",314466
59,"59_ХОРОВОЕ ПЕНИЕ нов",314907
89,"89_ОР-К 7(8)",315167
89,"89_ОР-К 5(6)",315169
94,"94_Хоровое пение",509948
46,"46_Хоровое пение. Дополнительная общеразвивающая общеобразовательная программа. ",315278
78,"78_хоровое пение, общеразвивающая",315282
20883,"20883_Хоровое пение (6 часов в неделю)",315345
59,"59_ХОРОВОЕ ПЕНИЕ 17",315355
107,"107_Хоровое пение (о/р, 5 лет, 2014 г. и ранее)",315775
107,"107_Хоровое пение (о/р, 7 лет, 2014 г. и ранее)",315790
107,"107_Хоровое пение, о/р, 5 лет, до 2014 г.",315896
40,"40_Хоровое пение",316068
77,"77_ХОРОВОЕ ПЕНИЕ 2017-2018 учебный год",316090
116,"116_Академическое вокально-хоровое искусство / Хоровое пение ",316237
130,"130_ХОРОВОЕ ПЕНИЕ",316306
42,"42_Хоровое пение",316584
78,"78_Хоровое пение, Совместно с СОШ №1363 художественно-эстетический класс",316601
33,"33_Хоровое пение",316719
106,"106_Хоровое пение",316772
43,"43_Хоровое пение, предпрофессиональная, 6 лет (6-9)",317015
140,"140_Хоровое пение, срок обучения 8 лет, возраст от 6 до 9 лет",317092
31,"31_Хоровое пение ",317106
50,"50_Хоровое пение",317183
24,"24_Хоровое пение",317247
122,"122_Хоровое пение ",317308
51,"51_Академическое вокально-хоровое искусство, Хоровое пение, срок обучения 8 лет",317320
20883,"20883_Хоровое пение (6 часов в неделю)",317438
11,"11_Хоровое пение; 8 лет; Предпрофессиональная 6-9 лет",317490
11,"11_Хоровое пение, общеразвивающая 7 лет",317671
11,"11_Хоровое пение общеразвивающая 5 лет",317672
100,"100_Хоровое пение, предпрофессиональная программа 8 лет обучение",317949
29,"29_хоровое пение",317984
80,"80_Хор",318014
50,"50_Хоровое пение",318154
99,"99_п/п, хоровое пение",318791
145,"145_Хоровое пение",318965
22856,"22856_Хоровое пение",319062
35,"35_Хоровое пение Общеразвивающая программа (УГ) 5 лет",322442
35,"35_Хоровое пение Общеразвивающая программа (УГ) 7 лет",322451
104,"104_Хоровое пение. Общеразвивающая программа (ранее комплексная), 7 лет обучения ",323064
96,"96_Хоровое пение",323883
133,"133_хоровое пение",327141
154,"154_Хоровое пение, 5 лет",328826
20879,"20879_Хоровое пение",345056
40,"40_Хп",369527
145,"145_Хоровое пение",391710
111,"111_Хоровое пение",415832
78,"78_хоровое пение",416845
78,"78_хоровое пение (ОТДЕЛЕНИЕ ПЛАТНЫХ УСЛУГ)",419515
161,"161_Хоровое пение 1/8 ПР/ПР Р/К",423307
4,"4_Хоровое пение",426638
99,"99_Общеразвивающая (бывшая углублённая)",436599
59,"59_ХОРОВОЕ ПЕНИЕ 17",452174
40,"40_Хоровое пение",452556
43,"43_Хоровое пение",463842
46,"46_Хоровое пение",464875
99,"99_Общеразвивающая (бывшая углублённая)",465166
133,"133_хоровое пение",465974
109,"109_Хоровое пение 8 лет",466862
22856,"22856_Хоровое пение",482513
99,"99_Общеразвивающая (бывшая углублённая), 8 класс",482686
22856,"22856_Хоровое пение",484818
145,"145_Хоровое пение, комплексная образовательная программа",484984
19,"19_Хоровое пение",485149
13,"13_Хоровое пение",485261
19,"19_Хоровое пение",485491
145,"145_Хоровое пение (общеразвивающая программа)",485521
92,"92_Хоровое пение",485597
13,"13_Хоровое пение",493854
13,"13_Пение",493890
92,"92_Хоровое пение. Активное долголетие.",495381
37,"37_Пение",499149
17,"17_Пение (хор)",500049
40,"40_хоровое пение",501182
79,"79_Пение Московское долголетие",502257
22,"22_уровень III",935443
22,"22_Активное долголетие/Пение",502337
13,"13_Пение",502533
85,"85_хоровое пение",502818
1429,"1429_Хоровое пение в рамках пилотного проекта Московское долголетие",503068
20883,"20883_камертон",503163
79,"79_Московское долголетие. Хор",503466
20883,"20883_КАМ",504108
22,"22_Активное долголетие",506328
112,"112_Хоровое пение",506649
20883,"20883_Хоровое пение",506654
112,"112_Хоровое пение",506775
79,"79_Московское долголетие. Хоровое пение",507567
95,"95_Хоровое пение",507728
42,"42_Хоровое пение",507905
11,"11_хоровое пение",508365
11,"11_Хоровое пение",508404
59,"59_Хоровое пение",508524
85,"85_Хоровое пение",508587
41,"41_Хоровое пение",509082
44,"44_Хоровое пение",509132
42,"42_Хоровое пение",509163
42,"42_Хоровое пение",509193
24,"24_Хоровое пение",509263
138,"138_Хоровое пение",509277
42,"42_Хоровое пение",509331
130,"130_Хоровое пение",509399
119,"119_Хоровое пение",509493
42,"42_Хоровое пение",509577
67,"67_Хоровое пение",509659
78,"78_Хоровое пение",509669
67,"67_Хоровое пение",509674
100,"100_Хоровое пение",510060
51,"51_Хоровое пение",510803
22856,"22856_Хоровое пение",510933
33,"33_Хоровое пение",510951
33,"33_Хоровое пение",510977
33,"33_Хоровое пение",511019
106,"106_Хоровое пение",511050
116,"116_Хоровое пение",511104
77,"77_Хоровое пение",511162
77,"77_Хоровое пение",511183
43,"43_Хоровое пение",511368
111,"111_Хоровое пение",511486
26,"26_Хоровое пение",511605
13,"13_Хоровое пение",511856
92,"92_Хоровое пение",511948
13,"13_Хоровое пение",512280
162,"162_Хоровое пение",512634
162,"162_Хоровое пение",512640
104,"104_Хоровое пение",512674
107,"107_Хоровое пение",512676
136,"136_Хоровое пение",512919
20879,"20879_Хоровое пение",512988
120,"120_Хоровое пение",513078
80,"80_Хоровое пение",513129
132,"132_Предпрофессиональная программма 8(9) лет",513228
80,"80_Хоровое пение",513329
22,"22_Хоровое пение",513375
33,"33_Хоровое пение",513416
29,"29_Хоровое пение",513434
80,"80_Хоровое пение",513542
50,"50_Хоровое пение",513561
132,"132_Хоровое пение",513755
24,"24_Хоровое пение",513768
53,"53_ / Хоровое пение / ",513852
22,"22_Хоровое пение",514053
161,"161_Хоровое пение",514301
31,"31_Хоровое пение",514649
96,"96_Хоровое пение",514670
81,"81_Хоровое пение",514765
161,"161_Хоровое пение",514918
20912,"20912_Хоровое пение",514936
122,"122_Хоровое пение",514966
20912,"20912_Хоровое пение",515360
46,"46_Хоровое пение",515862
154,"154_Хоровое пение",516195
89,"89_Хоровое пение",516691
161,"161_Хоровое пение",516726
99,"99_Хоровое пение",516858
49,"49_Хоровое пение",516917
103,"103_Хоровое пение",517042
4,"4_Хоровое пение",518351
131,"131_Хоровое пение, 8-летняя программа обучения",518412
9,"9_Хоровое пение",519813
4,"4_Хоровое пение",520342
131,"131_Хоровое пение, 7-летняя программа обучения",524055
136,"136_Хоровое пение",689400
1800,"1800_Музыкально-хоровое развитие",524181
100,"100_Хоровое пение",528311
145,"145_Хоровое пение",533434
96,"96_Хоровое пение",543100
22,"22_уровень I",562816
22,"22_уровень II",562819
133,"133_уровень I",576119
50,"50_уровень I",577941
31,"31_Хоровое пение",585637
107,"107_уровень I",587839
31,"31_Хоровое пение",593435
107,"107_уровень I",595405
107,"107_уровень I",597002
20912,"20912_уровень I",597146
40,"40_уровень I",601947
40,"40_Хоровое пение",606524
40,"40_Хоровое пение",607154
40,"40_Хоровое пение",607175
40,"40_уровень I",607328
53,"53_уровень III",608634
53,"53_уровень I",608649
53,"53_уровень II",608694
40,"40_Хоровое пение",608711
97,"97_уровень I",617441
44,"44_уровень I",636826
44,"44_уровень II",637894
104,"104_уровень I",638526
104,"104_уровень II",642549
20912,"20912_уровень I",642796
20883,"20883_уровень I",645712
96,"96_уровень I",646014
108,"108_уровень I",646033
108,"108_уровень I",648861
108,"108_уровень I",649398
78,"78_Хоровое пение",656979
96,"96_уровень II",657176
77,"77_уровень I",662493
77,"77_уровень II",662832
140,"140_уровень I",664569
107,"107_уровень III",673172
59,"59_уровень I",673795
51,"51_уровень I",675036
100,"100_уровень II",676080
100,"100_уровень I",676098
92,"92_уровень III",676963
140,"140_Хоровое пение",687733
136,"136_уровень I",688734
136,"136_уровень II",688803
78,"78_уровень I",740551
131,"131_Хоровое пение, 5-летняя программа обучения",695396
51,"51_уровень I",699488
78,"78_уровень I",701445
20911,"20911_Хоровое пение",702788
13,"13_уровень I",702851
13,"13_уровень II",702862
13,"13_уровень III",702874
76,"76_Хоровое пение",703436
132,"132_Хоровое пение",705304
11,"11_уровень I",707188
103,"103_уровень I",710597
103,"103_уровень II",710603
81,"81_уровень II",711588
99,"99_уровень II",713450
1800,"1800_уровень I",714902
50,"50_уровень II",715578
99,"99_уровень III",716196
13,"13_уровень II",716300
97,"97_уровень I",725104
97,"97_уровень II",725107
97,"97_уровень I",725123
97,"97_уровень I",725159
22856,"22856_Хоровое пение",725762
22856,"22856_Хоровое пение",726068
162,"162_уровень I",726655
162,"162_уровень II",726658
49,"49_уровень I",727381
49,"49_Хоровое пение",727390
130,"130_уровень I / хоровое",727809
130,"130_уровень II / хоровое",727812
130,"130_уровень III / хоровое",727815
89744,"89744_Хоровое пение",728985
100,"100_уровень II",729553
122,"122_уровень I",729903
122,"122_уровень I",729963
49,"49_уровень II",730100
97,"97_Хоровое пение",731407
97,"97_Хоровое пение",732066
93,"93_уровень I",735180
93,"93_уровень I",735183
131,"131_Хоровое пение",736176
101,"101_Хоровое пение",737412
161,"161_Хоровое пение",739139
116,"116_Хоровое пение",739572
140,"140_Хоровое пение",739678
80,"80_Хоровое пение",740008
161,"161_Хоровое пение",740353
100,"100_Хоровое пение",740773
128,"128_уровень I",740777
97,"97_Хоровое пение",740827
161,"161_Хоровое пение",740887
35,"35_уровень I",741113
1429,"1429_Хоровое пение",741194
116,"116_Хоровое пение",741205
20911,"20911_Хоровое пение",741256
109,"109_Хоровое пение",741409
122,"122_Хоровое пение",741484
96,"96_Хоровое пение",741850
96,"96_Хоровое пение",741871
4,"4_Хоровое пение",742365
4,"4_Хоровое пение",742368
4,"4_Хоровое пение",742371
78,"78_уровень I",742625
108,"108_уровень I",742782
108,"108_Хоровое пение",743620
50,"50_Хоровое пение",744028
120,"120_уровень I",744183
120,"120_уровень III",744252
48,"48_Хоровое пение",744819
101,"101_уровень I",745772
116,"116_уровень I",746121
100,"100_уровень I",752963
100,"100_уровень I",752969
100,"100_уровень I",752984
106,"106_уровень I",753687
42,"42_Хоровое пение",773126
51,"51_уровень II",775768
51,"51_уровень II",780716
40,"40_Хоровое пение ",790595
40,"40_Хоровое пение ",790772
106,"106_уровень I",794992
106,"106_уровень II",794998
106,"106_уровень III",795004
19,"19_уровень I",818714
94,"94_уровень I",867210
131,"131_Хоровое пение",874942
1800,"1800_уровень II",874989
154,"154_уровень I",885082
59,"59_уровень II",890096
119,"119_уровень I",914943
77,"77_уровень III",915484
77,"77_уровень II",916668
99,"99_уровень I",917102
107,"107_уровень II",931481
31,"31_Хоровое пение",932150
81,"81_уровень I",960037
78,"78_уровень II",960244
78,"78_уровень III",960246
89,"89_Хоровое пение",962851
89,"89_Хоровое пение. Общеразвивающая. уровень II",962855
89,"89_уровень III",962858
120,"120_уровень II",979937
43,"43_уровень I",980484
99,"99_уровень III",980615
43,"43_уровень II",983185
33,"33_уровень I",996274
48,"48_уровень I",997151
48,"48_уровень II",997191
161,"161_Хоровое пение",998527
53,"53_Хоровое пение",998591
116,"116_уровень II",999766
116,"116_уровень I",999782
81,"81_уровень III",1004398
140,"140_уровень II",1012139
19,"19_уровень III",1019450
19,"19_уровень II",1019453
1800,"1800_Хоровое пение",1022425
53,"53_Хоровое пение",1024634
97,"97_Хоровое пение",1028409
20883,"20883_уровень I",1030127
161,"161_Хоровое пение",1030196
9,"9_Хоровое пение",1030427
161,"161_Хоровое пение",1030433
116,"116_Хоровое пение",1030484
116,"116_уровень I",1030493
131,"131_Хоровое пение 2020-2021",1030853
131,"131_Хоровое пение.",1030856
11,"11_хоровое пение",1031161
11,"11_хоровое пение",1031164
80,"80_Хоровое пение",1031194
80,"80_хоровое пение 3, 5, 7 лет обучения",1031266
51,"51_Хоровое пение пп",1031298
51,"51_Хоровое пение",1031301
51,"51_Хоровое пение",1031307
24,"24_Хоровое пение",1031568
152,"152_Хоровое пение",1031769
152,"152_Хоровое пение",1031775
40,"40_Хоровое пение",1032493
112,"112_уровень I",1032618
40,"40_уровень I",1032742
4,"4_Хоровое пение",1037274
128,"128_Хоровое пение",1037604
128,"128_Хоровое пение",1037820
132,"132_Хоровое пение",1045226
89,"89_Хоровое пение. I уровень",1047615
44,"44_Хоровое пение, Общеразвивающая (7 лет), уровень I",1047936
128,"128_Хоровое пение",1059946
35,"35_уровень I",1062373
51,"51_уровень I",1064166
116,"116_уровень I",1067590
40,"40_Хоровое пение",1080299
119,"119_уровень II",1083478
89,"89_Хоровое пениеуровень II",1087210
89,"89_Хоровое пение. уровень III",1087216
128,"128_Хоровое пение",1087640
144,"144_уровень I",1094527
161,"161_Хоровое пение",1115958
10893,"10893_Музыкальное объединение Надежда",1120797
128,"128_Хоровое пение",1126286
96,"96_уровень III",1180646
96,"96_уровень III",1180762
20911,"20911_Хоровое пение",1187536
161,"161_Хоровое пение",1213601
51,"51_уровень III",1213634
51,"51_уровень III",1214252
32,"32_хор",1224857
81,"81_уровень III",1237469
81,"81_уровень II",1237585
107,"107_уровень I",1239237
107,"107_уровень I",1243257
31,"31_Хоровое пение. Общеразвивающая",1253034
131,"131_Хоровое пение, 7-летняя программа обучения",1258880
131,"131_Хоровое пение, 5-летняя программа обучения",1260592
107,"107_уровень II",1265782
99,"99_уровень I",1274545
44,"44_уровень III",1277327
48,"48_Народное сольное пение",41984
91,"91_Народное сольное пение",215435
35,"35_Народное пение Комплексная программа 7 лет 9-12 лет",216426
112,"112_ Сольное народное пение",216524
112,"112_ Сольное народное пение",216525
20885,"20885_6 часов в неделю",217921
801,"801_сольное народное пение",218082
67,"67_Сольное народное пение, 5 лет",219016
67,"67_Сольное народное пение",219082
801,"801_сольное народное пение",219238
112,"112_Народное пение",219609
104,"104_Сольное народное пение. Комплексная программа (5 лет)",222535
104,"104_Сольное народное пение. Комплексная программа (7 лет)",222536
97,"97_народное пение",224136
112,"112_4 часа в неделю",229360
97,"97_народное пение",229715
97,"97_народное пение",229718
20885,"20885_Сольное народное пение",229893
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ",230084
91,"91_Сольное народное пение 2 часа в неделю, срок обучения 5 лет",230244
112,"112_Народное пение, 4 часа в неделю",230377
12,"12_народное пение",230404
801,"801_Сольное народное пение 4 часа в неделю.Срок 5 лет. Общеразвивающая",230505
20911,"20911_Сольное народное пение",230544
104,"104_Сольное народное пение. Общеразвивающая программа (4 часа в неделю)",230604
104,"104_Сольное народное пение. Предпрофессиональная программа (5 лет)",230628
104,"104_Сольное народное пение. Предпрофессиональная программа (8 лет)",230629
104,"104_Сольное народное пение. Предпрофессиональная программа (5 лет)",230808
104,"104_Сольное народное пение. Предпрофессиональная программа (8 лет)",230809
125,"125_4 часа в неделю",230812
114,"114_Народный вокал, 5 лет, 4 часа в неделю",231001
53,"53_6 часов в неделю",231107
35,"35_Предпрофессиональная программа",231725
20883,"20883_Сольное народное пение (2 час в неделю)",232499
112,"112_Сольное народное пение, 4 часа в неделю",232641
91,"91_2 часа в неделю",233993
35,"35_Общеразвивающая программа",234152
125,"125_4 часа в неделю",234758
22,"22_Сольное народное пение",238571
801,"801_4 часа в неделю",245846
121,"121_Народное пение",248766
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ",282206
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ",282209
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ",282259
90,"90_2 часа в неделю",289653
104,"104_Сольное народное пение. Общеразвивающая программа (4 часа в неделю)",303700
121,"121_Народное сольное пение",308950
114,"114_СОЛЬНОЕ ПЕНИЕ, ОП, 9 часов в неделю",310118
114,"114_СОЛЬНОЕ ПЕНИЕ, 5 ЛЕТ, 9 часов в неделю",310411
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ (нов)",313282
59,"59_СОЛЬНОЕ НАРОДНОЕ ПЕНИЕ (нов)",314360
801,"801_Сольное народное пение срок 5(6) лет Общеразвивающая",315078
801,"801_Сольное народное пение срок 5(6) лет Общеразвивающая",315081
20883,"20883_Сольное народное пение (2 часа в неделю)",315339
117,"117_4 часа в неделю",316405
117,"117_4 часа в неделю",316414
125,"125_4 часа в неделю",316634
117,"117_4 часа в неделю",316964
117,"117_4 часа в неделю",316966
91,"91_Сольное народное пение 4 часа в неделю",317087
16,"16_Сольное народное пение, 5 лет,",319243
16,"16_7 лет",319245
104,"104_Сольное народное пение. Общеразвивающая программа (ранее комплексная), 7 лет обучения ",322287
104,"104_Сольное народное пение. Общеразвивающая программа (ранее комплексная), 5 лет обучения ",322289
35,"35_Сольное народное пение Общеразвивающая программа (УГ) 7 лет",322379
20883,"20883_Сольное народное пение",330562
125,"125_Народное пение",471509
104,"104_Сольное народное пение. Общеразвивающая программа (4 часа в неделю)",471955
20911,"20911_Сольное народное пение",488675
22,"22_Активное долголетие/пение",502265
117,"117_Народное пение",512294
117,"117_Народное пение",512303
125,"125_Сольное народное пение",512875
91,"91_Сольное народное пение, срок обучения 5 лет, общеразвивающая",515126
1800,"1800_4 часа в неделю",515313
125,"125_Народное пение",515755
91,"91_Сольное народное пение, общеразвивающая, срок обучения 5 лет",517829
16,"16_уровень I",569544
16,"16_уровень II",569559
53,"53_уровень I",569702
112,"112_уровень I",576724
25,"25_уровень I",577592
1800,"1800_уровень I",578610
